块大小,块总数,相联度,替换策略,总访问,命中,缺失,强制缺失,容量缺失,冲突缺失,命中率
64,512,2,lru,46667,46646,21,21,0,0,99.96%
64,512,2,random,46667,46646,21,21,0,0,99.96%
128,32,1,fifo,46667,46646,21,15,0,6,99.96%
128,64,1,fifo,46667,46646,21,15,0,6,99.96%
128,64,1,lru,46667,46646,21,15,0,6,99.96%
128,32,1,lru,46667,46646,21,15,0,6,99.96%
128,32,1,random,46667,46646,21,15,0,6,99.96%
128,64,1,random,46667,46646,21,15,0,6,99.96%
128,16,1,lru,46667,46645,22,15,0,7,99.95%
128,16,1,random,46667,46645,22,15,0,7,99.95%
64,16,4,lru,46667,46645,22,21,0,1,99.95%
64,16,8,fifo,46667,46645,22,21,0,1,99.95%
64,32,2,fifo,46667,46645,22,21,0,1,99.95%
64,32,2,lru,46667,46645,22,21,0,1,99.95%
128,16,1,fifo,46667,46645,22,15,0,7,99.95%
64,64,1,random,46667,46644,23,21,0,2,99.95%
64,64,1,lru,46667,46644,23,21,0,2,99.95%
64,64,1,fifo,46667,46644,23,21,0,2,99.95%
64,16,4,random,46667,46644,23,21,0,2,99.95%
64,16,4,fifo,46667,46644,23,21,0,2,99.95%
64,32,2,random,46667,46644,23,21,0,2,99.95%
64,128,1,fifo,46667,46644,23,21,0,2,99.95%
64,128,1,lru,46667,46644,23,21,0,2,99.95%
64,128,1,random,46667,46644,23,21,0,2,99.95%
128,8,8,fifo,46667,46644,23,15,4,4,99.95%
128,8,4,random,46667,46644,23,15,2,6,99.95%
64,32,1,random,46667,46643,24,21,0,3,99.95%
64,32,1,lru,46667,46643,24,21,0,3,99.95%
64,32,1,fifo,46667,46643,24,21,0,3,99.95%
64,16,2,fifo,46667,46642,25,21,0,4,99.95%
64,16,2,lru,46667,46642,25,21,0,4,99.95%
64,16,8,random,46667,46642,25,21,0,4,99.95%
64,8,2,fifo,46667,46639,28,21,5,2,99.94%
64,8,4,fifo,46667,46639,28,21,7,0,99.94%
64,8,2,random,46667,46639,28,21,5,2,99.94%
64,8,2,lru,46667,46638,29,21,6,2,99.94%
64,8,4,random,46667,46638,29,21,5,3,99.94%
64,8,4,lru,46667,46637,30,21,7,2,99.94%
64,8,8,fifo,46667,46637,30,21,6,3,99.94%
64,16,2,random,46667,46637,30,21,0,9,99.94%
64,8,8,lru,46667,46637,30,21,9,0,99.94%
128,8,8,random,46667,46635,32,15,4,13,99.93%
64,8,8,random,46667,46635,32,21,5,6,99.93%
32,256,8,lru,46667,46634,33,33,0,0,99.93%
32,512,1,fifo,46667,46634,33,33,0,0,99.93%
32,256,8,random,46667,46634,33,33,0,0,99.93%
32,512,8,random,46667,46634,33,33,0,0,99.93%
32,512,1,lru,46667,46634,33,33,0,0,99.93%
32,512,1,random,46667,46634,33,33,0,0,99.93%
32,512,2,fifo,46667,46634,33,33,0,0,99.93%
32,512,2,lru,46667,46634,33,33,0,0,99.93%
32,512,2,random,46667,46634,33,33,0,0,99.93%
32,512,4,fifo,46667,46634,33,33,0,0,99.93%
32,128,2,fifo,46667,46634,33,33,0,0,99.93%
32,256,4,lru,46667,46634,33,33,0,0,99.93%
32,256,4,random,46667,46634,33,33,0,0,99.93%
32,256,8,fifo,46667,46634,33,33,0,0,99.93%
32,256,2,random,46667,46634,33,33,0,0,99.93%
32,256,2,lru,46667,46634,33,33,0,0,99.93%
32,256,2,fifo,46667,46634,33,33,0,0,99.93%
32,128,8,random,46667,46634,33,33,0,0,99.93%
32,128,8,lru,46667,46634,33,33,0,0,99.93%
32,128,8,fifo,46667,46634,33,33,0,0,99.93%
32,128,4,random,46667,46634,33,33,0,0,99.93%
32,128,4,lru,46667,46634,33,33,0,0,99.93%
32,128,4,fifo,46667,46634,33,33,0,0,99.93%
32,128,2,random,46667,46634,33,33,0,0,99.93%
32,128,2,lru,46667,46634,33,33,0,0,99.93%
32,256,4,fifo,46667,46634,33,33,0,0,99.93%
32,64,8,random,46667,46634,33,33,0,0,99.93%
32,64,8,lru,46667,46634,33,33,0,0,99.93%
32,64,8,fifo,46667,46634,33,33,0,0,99.93%
32,64,4,random,46667,46634,33,33,0,0,99.93%
32,64,4,lru,46667,46634,33,33,0,0,99.93%
32,64,4,fifo,46667,46634,33,33,0,0,99.93%
32,32,8,random,46667,46634,33,33,0,0,99.93%
32,32,8,lru,46667,46634,33,33,0,0,99.93%
32,32,4,lru,46667,46634,33,33,0,0,99.93%
32,512,4,lru,46667,46634,33,33,0,0,99.93%
32,512,4,random,46667,46634,33,33,0,0,99.93%
32,512,8,fifo,46667,46634,33,33,0,0,99.93%
32,512,8,lru,46667,46634,33,33,0,0,99.93%
32,64,2,random,46667,46633,34,33,0,1,99.93%
32,64,2,lru,46667,46633,34,33,0,1,99.93%
32,64,2,fifo,46667,46633,34,33,0,1,99.93%
32,32,4,fifo,46667,46633,34,33,0,1,99.93%
32,32,8,fifo,46667,46633,34,33,0,1,99.93%
32,256,1,lru,46667,46632,35,33,0,2,99.93%
32,256,1,fifo,46667,46632,35,33,0,2,99.93%
32,256,1,random,46667,46632,35,33,0,2,99.93%
32,128,1,random,46667,46632,35,33,0,2,99.93%
32,128,1,lru,46667,46632,35,33,0,2,99.93%
32,128,1,fifo,46667,46632,35,33,0,2,99.93%
32,32,2,fifo,46667,46632,35,33,0,2,99.93%
32,32,2,lru,46667,46632,35,33,0,2,99.93%
32,32,4,random,46667,46632,35,33,0,2,99.93%
32,16,4,lru,46667,46631,36,33,3,0,99.92%
32,64,1,fifo,46667,46631,36,33,0,3,99.92%
32,64,1,lru,46667,46631,36,33,0,3,99.92%
32,64,1,random,46667,46631,36,33,0,3,99.92%
32,16,2,lru,46667,46630,37,33,4,0,99.92%
32,32,2,random,46667,46630,37,33,0,4,99.92%
32,16,8,lru,46667,46630,37,33,4,0,99.92%
32,16,4,fifo,46667,46629,38,33,3,2,99.92%
32,16,2,fifo,46667,46629,38,33,4,1,99.92%
32,16,8,fifo,46667,46627,40,33,4,3,99.91%
32,16,8,random,46667,46624,43,33,3,7,99.91%
32,16,2,random,46667,46621,46,33,3,10,99.90%
32,16,4,random,46667,46620,47,33,4,10,99.90%
32,8,2,fifo,46667,46620,47,33,14,0,99.90%
32,8,4,fifo,46667,46620,47,33,14,0,99.90%
32,8,4,lru,46667,46619,48,33,15,0,99.90%
32,8,2,lru,46667,46619,48,33,15,0,99.90%
32,8,8,fifo,46667,46618,49,33,16,0,99.90%
32,8,8,lru,46667,46617,50,33,17,0,99.89%
32,8,2,random,46667,46611,56,33,11,12,99.88%
16,256,8,lru,46667,46609,58,58,0,0,99.88%
16,128,4,random,46667,46609,58,58,0,0,99.88%
16,128,8,fifo,46667,46609,58,58,0,0,99.88%
16,128,8,lru,46667,46609,58,58,0,0,99.88%
16,128,8,random,46667,46609,58,58,0,0,99.88%
16,256,2,fifo,46667,46609,58,58,0,0,99.88%
16,256,2,lru,46667,46609,58,58,0,0,99.88%
16,256,2,random,46667,46609,58,58,0,0,99.88%
16,256,4,fifo,46667,46609,58,58,0,0,99.88%
16,256,4,lru,46667,46609,58,58,0,0,99.88%
16,256,4,random,46667,46609,58,58,0,0,99.88%
16,256,8,fifo,46667,46609,58,58,0,0,99.88%
16,256,8,random,46667,46609,58,58,0,0,99.88%
16,512,2,fifo,46667,46609,58,58,0,0,99.88%
16,512,2,lru,46667,46609,58,58,0,0,99.88%
16,512,4,fifo,46667,46609,58,58,0,0,99.88%
16,512,4,lru,46667,46609,58,58,0,0,99.88%
16,512,4,random,46667,46609,58,58,0,0,99.88%
16,512,8,fifo,46667,46609,58,58,0,0,99.88%
16,512,8,lru,46667,46609,58,58,0,0,99.88%
16,512,8,random,46667,46609,58,58,0,0,99.88%
16,512,2,random,46667,46609,58,58,0,0,99.88%
16,128,4,fifo,46667,46609,58,58,0,0,99.88%
16,128,4,lru,46667,46609,58,58,0,0,99.88%
16,64,8,random,46667,46609,58,58,0,0,99.88%
16,64,4,random,46667,46609,58,58,0,0,99.88%
16,128,2,random,46667,46608,59,58,0,1,99.87%
16,128,2,lru,46667,46608,59,58,0,1,99.87%
16,128,2,fifo,46667,46608,59,58,0,1,99.87%
16,64,4,fifo,46667,46608,59,58,0,1,99.87%
16,64,8,lru,46667,46608,59,58,0,1,99.87%
16,64,8,fifo,46667,46608,59,58,0,1,99.87%
16,64,4,lru,46667,46608,59,58,0,1,99.87%
16,512,1,lru,46667,46607,60,58,0,2,99.87%
16,64,2,fifo,46667,46607,60,58,0,2,99.87%
16,64,2,lru,46667,46607,60,58,0,2,99.87%
16,512,1,random,46667,46607,60,58,0,2,99.87%
16,512,1,fifo,46667,46607,60,58,0,2,99.87%
16,256,1,random,46667,46607,60,58,0,2,99.87%
16,256,1,lru,46667,46607,60,58,0,2,99.87%
16,256,1,fifo,46667,46607,60,58,0,2,99.87%
16,32,8,lru,46667,46606,61,58,3,0,99.87%
16,128,1,lru,46667,46606,61,58,0,3,99.87%
16,128,1,random,46667,46606,61,58,0,3,99.87%
16,128,1,fifo,46667,46606,61,58,0,3,99.87%
16,32,2,lru,46667,46606,61,58,3,0,99.87%
32,8,4,random,46667,46606,61,33,11,17,99.87%
16,32,8,fifo,46667,46606,61,58,3,0,99.87%
16,64,2,random,46667,46605,62,58,0,4,99.87%
16,32,2,fifo,46667,46605,62,58,3,1,99.87%
16,32,4,lru,46667,46605,62,58,3,1,99.87%
16,32,4,fifo,46667,46604,63,58,3,2,99.87%
16,32,2,random,46667,46603,64,58,3,3,99.86%
32,8,8,random,46667,46598,69,33,14,22,99.85%
16,32,4,random,46667,46597,70,58,2,10,99.85%
16,32,8,random,46667,46597,70,58,3,9,99.85%
16,16,4,lru,46667,46593,74,58,14,2,99.84%
16,16,4,fifo,46667,46592,75,58,14,3,99.84%
16,16,2,fifo,46667,46591,76,58,14,4,99.84%
16,16,2,lru,46667,46590,77,58,15,4,99.84%
16,16,8,lru,46667,46590,77,58,15,4,99.84%
16,16,8,fifo,46667,46590,77,58,15,4,99.84%
16,16,2,random,46667,46586,81,58,12,11,99.83%
16,16,4,random,46667,46578,89,58,15,16,99.81%
8,512,4,random,46667,46558,109,109,0,0,99.77%
8,128,2,fifo,46667,46558,109,109,0,0,99.77%
8,128,2,lru,46667,46558,109,109,0,0,99.77%
8,128,4,fifo,46667,46558,109,109,0,0,99.77%
8,128,4,lru,46667,46558,109,109,0,0,99.77%
8,256,2,random,46667,46558,109,109,0,0,99.77%
8,512,8,random,46667,46558,109,109,0,0,99.77%
8,512,8,lru,46667,46558,109,109,0,0,99.77%
8,128,8,fifo,46667,46558,109,109,0,0,99.77%
8,128,8,lru,46667,46558,109,109,0,0,99.77%
8,512,8,fifo,46667,46558,109,109,0,0,99.77%
8,128,8,random,46667,46558,109,109,0,0,99.77%
8,256,8,lru,46667,46558,109,109,0,0,99.77%
8,512,2,random,46667,46558,109,109,0,0,99.77%
8,512,2,lru,46667,46558,109,109,0,0,99.77%
8,512,4,lru,46667,46558,109,109,0,0,99.77%
8,512,2,fifo,46667,46558,109,109,0,0,99.77%
8,256,8,random,46667,46558,109,109,0,0,99.77%
8,256,8,fifo,46667,46558,109,109,0,0,99.77%
8,256,4,random,46667,46558,109,109,0,0,99.77%
8,512,4,fifo,46667,46558,109,109,0,0,99.77%
8,256,4,lru,46667,46558,109,109,0,0,99.77%
8,256,4,fifo,46667,46558,109,109,0,0,99.77%
8,256,2,fifo,46667,46558,109,109,0,0,99.77%
8,256,2,lru,46667,46558,109,109,0,0,99.77%
8,128,4,random,46667,46557,110,109,0,1,99.76%
8,64,2,lru,46667,46557,110,109,1,0,99.76%
8,64,8,lru,46667,46557,110,109,1,0,99.76%
8,64,8,fifo,46667,46557,110,109,1,0,99.76%
8,512,1,lru,46667,46556,111,109,0,2,99.76%
16,16,8,random,46667,46556,111,58,14,39,99.76%
8,512,1,random,46667,46556,111,109,0,2,99.76%
8,256,1,lru,46667,46556,111,109,0,2,99.76%
8,512,1,fifo,46667,46556,111,109,0,2,99.76%
8,256,1,random,46667,46556,111,109,0,2,99.76%
8,256,1,fifo,46667,46556,111,109,0,2,99.76%
8,64,4,lru,46667,46555,112,109,1,2,99.76%
8,64,2,fifo,46667,46555,112,109,1,2,99.76%
8,64,4,fifo,46667,46553,114,109,1,4,99.76%
8,128,2,random,46667,46551,116,109,0,7,99.75%
8,64,4,random,46667,46548,119,109,0,10,99.75%
8,64,2,random,46667,46545,122,109,1,12,99.74%
8,64,8,random,46667,46545,122,109,1,12,99.74%
8,32,4,lru,46667,46538,129,109,20,0,99.72%
8,32,8,lru,46667,46535,132,109,23,0,99.72%
128,8,2,lru,46667,46534,133,15,3,115,99.72%
8,32,2,lru,46667,46532,135,109,22,4,99.71%
8,32,2,fifo,46667,46532,135,109,20,6,99.71%
8,32,4,fifo,46667,46531,136,109,20,7,99.71%
8,32,2,random,46667,46529,138,109,20,9,99.70%
8,32,8,fifo,46667,46528,139,109,23,7,99.70%
8,32,4,random,46667,46513,154,109,17,28,99.67%
128,8,2,random,46667,46510,157,15,3,139,99.66%
8,32,8,random,46667,46508,159,109,14,36,99.66%
128,8,2,fifo,46667,46477,190,15,3,172,99.59%
4,128,2,lru,46667,46459,208,208,0,0,99.55%
4,256,4,lru,46667,46459,208,208,0,0,99.55%
4,128,8,lru,46667,46459,208,208,0,0,99.55%
4,256,8,fifo,46667,46459,208,208,0,0,99.55%
4,256,4,fifo,46667,46459,208,208,0,0,99.55%
4,256,2,lru,46667,46459,208,208,0,0,99.55%
4,512,8,random,46667,46459,208,208,0,0,99.55%
4,512,8,lru,46667,46459,208,208,0,0,99.55%
4,512,8,fifo,46667,46459,208,208,0,0,99.55%
4,512,4,random,46667,46459,208,208,0,0,99.55%
4,512,4,lru,46667,46459,208,208,0,0,99.55%
4,512,4,fifo,46667,46459,208,208,0,0,99.55%
4,256,8,lru,46667,46459,208,208,0,0,99.55%
4,512,2,lru,46667,46459,208,208,0,0,99.55%
4,512,2,fifo,46667,46459,208,208,0,0,99.55%
4,256,8,random,46667,46459,208,208,0,0,99.55%
4,256,2,fifo,46667,46459,208,208,0,0,99.55%
4,128,8,fifo,46667,46459,208,208,0,0,99.55%
4,512,1,lru,46667,46458,209,208,0,1,99.55%
4,512,1,fifo,46667,46458,209,208,0,1,99.55%
4,512,1,random,46667,46458,209,208,0,1,99.55%
4,512,2,random,46667,46458,209,208,0,1,99.55%
4,256,4,random,46667,46457,210,208,0,2,99.55%
4,128,4,lru,46667,46457,210,208,0,2,99.55%
4,128,2,fifo,46667,46456,211,208,0,3,99.55%
4,128,4,fifo,46667,46455,212,208,0,4,99.55%
4,128,2,random,46667,46453,214,208,0,6,99.54%
4,256,2,random,46667,46451,216,208,0,8,99.54%
4,128,4,random,46667,46435,232,208,0,24,99.50%
4,128,8,random,46667,46427,240,208,0,32,99.49%
4,64,4,lru,46667,46424,243,208,35,0,99.48%
4,64,8,lru,46667,46418,249,208,41,0,99.47%
4,64,2,lru,46667,46418,249,208,39,2,99.47%
4,64,2,fifo,46667,46417,250,208,37,5,99.46%
128,4,2,lru,46667,46415,252,15,180,57,99.46%
4,64,4,fifo,46667,46414,253,208,35,10,99.46%
128,8,1,random,46667,46412,255,15,4,236,99.45%
128,8,1,lru,46667,46412,255,15,4,236,99.45%
128,8,1,fifo,46667,46412,255,15,4,236,99.45%
4,64,8,fifo,46667,46411,256,208,41,7,99.45%
64,16,1,fifo,46667,46410,257,21,0,236,99.45%
64,16,1,lru,46667,46410,257,21,0,236,99.45%
64,16,1,random,46667,46410,257,21,0,236,99.45%
64,8,1,random,46667,46409,258,21,7,230,99.45%
64,8,1,lru,46667,46409,258,21,7,230,99.45%
64,8,1,fifo,46667,46409,258,21,7,230,99.45%
4,64,2,random,46667,46405,262,208,28,26,99.44%
32,32,1,fifo,46667,46402,265,33,0,232,99.43%
32,32,1,random,46667,46402,265,33,0,232,99.43%
32,32,1,lru,46667,46402,265,33,0,232,99.43%
32,16,1,fifo,46667,46400,267,33,5,229,99.43%
32,16,1,random,46667,46400,267,33,5,229,99.43%
32,16,1,lru,46667,46400,267,33,5,229,99.43%
4,64,4,random,46667,46388,279,208,30,41,99.40%
16,64,1,fifo,46667,46377,290,58,0,232,99.38%
16,64,1,lru,46667,46377,290,58,0,232,99.38%
16,64,1,random,46667,46377,290,58,0,232,99.38%
16,32,1,fifo,46667,46375,292,58,2,232,99.37%
16,32,1,lru,46667,46375,292,58,2,232,99.37%
16,32,1,random,46667,46375,292,58,2,232,99.37%
128,4,4,random,46667,46371,296,15,179,102,99.37%
128,4,2,random,46667,46361,306,15,148,143,99.34%
4,64,8,random,46667,46358,309,208,33,68,99.34%
8,128,1,fifo,46667,46328,339,109,0,230,99.27%
8,128,1,lru,46667,46328,339,109,0,230,99.27%
8,128,1,random,46667,46328,339,109,0,230,99.27%
8,64,1,fifo,46667,46324,343,109,0,234,99.27%
8,64,1,random,46667,46324,343,109,0,234,99.27%
8,64,1,lru,46667,46324,343,109,0,234,99.27%
128,4,2,fifo,46667,46304,363,15,179,169,99.22%
128,4,4,lru,46667,46303,364,15,349,0,99.22%
64,4,1,random,46667,46293,374,21,236,117,99.20%
64,4,1,lru,46667,46293,374,21,236,117,99.20%
64,4,1,fifo,46667,46293,374,21,236,117,99.20%
64,4,2,random,46667,46289,378,21,289,68,99.19%
32,8,1,fifo,46667,46284,383,33,12,338,99.18%
32,8,1,random,46667,46284,383,33,12,338,99.18%
32,8,1,lru,46667,46284,383,33,12,338,99.18%
16,16,1,fifo,46667,46258,409,58,9,342,99.12%
16,16,1,lru,46667,46258,409,58,9,342,99.12%
16,16,1,random,46667,46258,409,58,9,342,99.12%
64,4,4,random,46667,46242,425,21,275,129,99.09%
64,4,4,lru,46667,46182,485,21,464,0,98.96%
64,4,2,fifo,46667,46152,515,21,379,115,98.90%
64,4,2,lru,46667,46123,544,21,408,115,98.83%
4,256,1,fifo,46667,46116,551,208,0,343,98.82%
4,256,1,random,46667,46116,551,208,0,343,98.82%
4,256,1,lru,46667,46116,551,208,0,343,98.82%
4,128,1,random,46667,46109,558,208,0,350,98.80%
4,128,1,lru,46667,46109,558,208,0,350,98.80%
4,128,1,fifo,46667,46109,558,208,0,350,98.80%
8,32,1,random,46667,46092,575,109,11,455,98.77%
8,32,1,lru,46667,46092,575,109,11,455,98.77%
8,32,1,fifo,46667,46092,575,109,11,455,98.77%
128,4,4,fifo,46667,46078,589,15,349,225,98.74%
128,4,1,fifo,46667,46070,597,15,347,235,98.72%
128,4,1,lru,46667,46070,597,15,347,235,98.72%
128,4,1,random,46667,46070,597,15,347,235,98.72%
64,4,4,fifo,46667,46014,653,21,464,168,98.60%
32,4,4,random,46667,45902,765,33,695,37,98.36%
32,4,2,random,46667,45870,797,33,717,47,98.29%
16,8,4,random,46667,45828,839,58,702,79,98.20%
32,4,1,fifo,46667,45823,844,33,804,7,98.19%
32,4,1,random,46667,45823,844,33,804,7,98.19%
32,4,1,lru,46667,45823,844,33,804,7,98.19%
16,8,8,random,46667,45819,848,58,737,53,98.18%
16,8,2,random,46667,45816,851,58,711,82,98.18%
32,4,2,lru,46667,45774,893,33,860,0,98.09%
32,4,4,lru,46667,45774,893,33,860,0,98.09%
32,4,4,fifo,46667,45772,895,33,860,2,98.08%
32,4,2,fifo,46667,45772,895,33,860,2,98.08%
4,64,1,random,46667,45765,902,208,15,679,98.07%
4,64,1,lru,46667,45765,902,208,15,679,98.07%
4,64,1,fifo,46667,45765,902,208,15,679,98.07%
16,8,2,lru,46667,45687,980,58,865,57,97.90%
16,8,1,random,46667,45684,983,58,863,62,97.89%
16,8,1,lru,46667,45684,983,58,863,62,97.89%
16,8,1,fifo,46667,45684,983,58,863,62,97.89%
16,8,2,fifo,46667,45629,1038,58,921,59,97.78%
16,8,4,lru,46667,45519,1148,58,1033,57,97.54%
16,8,4,fifo,46667,45516,1151,58,1033,60,97.53%
8,16,4,random,46667,45390,1277,109,1148,20,97.26%
16,8,8,lru,46667,45352,1315,58,1257,0,97.18%
8,16,2,random,46667,45335,1332,109,1166,57,97.15%
8,16,8,random,46667,45331,1336,109,1213,14,97.14%
16,8,8,fifo,46667,45293,1374,58,1257,59,97.06%
16,4,4,random,46667,45291,1376,58,1287,31,97.05%
16,4,2,random,46667,45246,1421,58,1302,61,96.96%
16,4,4,fifo,46667,45230,1437,58,1379,0,96.92%
16,4,2,lru,46667,45229,1438,58,1379,1,96.92%
16,4,2,fifo,46667,45228,1439,58,1380,1,96.92%
16,4,4,lru,46667,45227,1440,58,1382,0,96.91%
16,4,1,random,46667,45170,1497,58,1321,118,96.79%
16,4,1,lru,46667,45170,1497,58,1321,118,96.79%
16,4,1,fifo,46667,45170,1497,58,1321,118,96.79%
8,16,2,lru,46667,45065,1602,109,1493,0,96.57%
8,16,1,fifo,46667,45062,1605,109,1490,6,96.56%
8,16,1,lru,46667,45062,1605,109,1490,6,96.56%
8,16,1,random,46667,45062,1605,109,1490,6,96.56%
8,16,2,fifo,46667,45062,1605,109,1493,3,96.56%
8,16,4,lru,46667,44783,1884,109,1775,0,95.96%
8,16,4,fifo,46667,44780,1887,109,1775,3,95.96%
4,32,4,random,46667,44753,1914,208,1700,6,95.90%
4,32,2,random,46667,44730,1937,208,1725,4,95.85%
4,32,8,random,46667,44661,2006,208,1790,8,95.70%
8,8,8,random,46667,44262,2405,109,2263,33,94.85%
